Zeit,Kanal A,Kanal B
(ms),(mV),(V)

0.43775380,7.85088700,1.71080700
0.43903380,8.30103400,1.69310600
0.44031380,6.95364200,1.67546600
0.44159390,6.95364200,1.69310600
0.44287380,6.95364200,1.69310600
0.44415380,6.95364200,1.69310600
0.44543380,7.85088700,1.72844600
0.44671380,7.85088700,1.72844600
0.44799380,7.85088700,1.72844600
0.44927380,8.30103400,1.71080700
0.45055380,8.30103400,1.71080700
0.45183380,8.30103400,1.71080700
0.45311390,7.85088700,1.71080700
0.45439380,7.40226500,1.69310600
0.45567380,6.95364200,1.69310600
0.45695380,6.95364200,1.69310600
0.45823380,6.95364200,1.69310600
0.45951380,6.95364200,1.69310600
0.46079380,6.95364200,1.69310600
0.46207380,6.95364200,1.69310600
0.46335380,6.95364200,1.71080700
0.46463380,6.95364200,1.69310600
0.46591380,6.95364200,1.69310600
0.46719380,6.95364200,1.69310600
0.46847380,6.95364200,1.69310600
0.46975380,6.95364200,1.69310600
0.47103380,6.95364200,1.71080700
0.47231390,6.95364200,1.69310600
0.47359380,6.95364200,1.69310600
0.47487380,6.95364200,1.69310600
0.47615380,6.05639800,1.65782600
0.47743380,6.50502000,1.69310600
0.47871380,6.05639800,1.69310600
0.47999380,6.50502000,1.69310600
0.48127380,6.50502000,1.71080700
0.48255380,6.95364200,1.72844600
0.48383380,6.95364200,1.71080700
0.48511380,7.40226500,1.72844600
0.48639380,7.40226500,1.72844600
0.48767380,6.95364200,1.71080700
0.48895380,6.95364200,1.71080700
0.49023380,6.95364200,1.69310600
0.49151380,6.95364200,1.69310600
0.49279390,6.50502000,1.69310600
0.49407380,6.50502000,1.69310600
0.49535380,6.50502000,1.69310600
0.49663380,6.50502000,1.69310600
0.49791380,6.50502000,1.69310600
0.49919380,6.50502000,1.69310600
0.50047390,6.50502000,1.69310600
0.50175380,6.50502000,1.69310600
0.50303380,6.50502000,1.69310600
0.50431380,6.50502000,1.69310600
0.50559380,6.50502000,1.69310600
0.50687380,6.50502000,1.69310600
0.50815380,6.50502000,1.69310600
0.50943390,6.50502000,1.69310600
0.51071380,6.05639800,1.69310600
0.51199380,6.50502000,1.69310600
0.51327380,5.15915400,1.67546600
0.51455380,5.15915400,1.69310600
0.51583390,5.60777600,1.69310600
0.51711380,5.15915400,1.69310600
0.51839380,6.50502000,1.71080700
0.51967380,6.50502000,1.72844600
0.52095380,6.50502000,1.72844600
0.52223380,6.95364200,1.71080700
0.52351380,6.95364200,1.71080700
0.52479380,6.95364200,1.71080700
0.52607390,6.50502000,1.69310600
0.52735380,6.50502000,1.69310600
0.52863380,6.05639800,1.69310600
0.52991380,6.05639800,1.69310600
0.53119390,6.05639800,1.69310600
0.53247390,6.05639800,1.69310600
0.53375380,6.05639800,1.69310600
0.53503380,6.05639800,1.69310600
0.53631380,6.05639800,1.69310600
0.53759380,6.05639800,1.69310600
0.53887390,6.05639800,1.71080700
0.54015380,6.05639800,1.69310600
0.54143380,6.05639800,1.69310600
0.54271390,6.05639800,1.71080700
0.54399380,6.05639800,1.69310600
0.54527380,6.05639800,1.69310600
0.54655380,5.60777600,1.69310600
0.54783390,6.05639800,1.69310600
0.54911390,4.71053200,1.65782600
0.55039380,5.15915400,1.69310600
0.55167380,5.15915400,1.69310600
0.55295380,5.15915400,1.69310600
0.55423380,5.15915400,1.69310600
0.55551390,6.05639800,1.72844600
0.55679380,6.05639800,1.71080700
0.55807380,6.05639800,1.72844600
0.55935380,6.50502000,1.72844600
0.56063380,6.50502000,1.71080700
0.56191380,6.50502000,1.71080700
0.56319380,6.05639800,1.69310600
0.56447390,5.60777600,1.69310600
0.56575380,5.15915400,1.69310600
0.56703380,5.15915400,1.69310600
0.56831380,5.15915400,1.69310600
0.56959380,5.15915400,1.69310600
0.57087390,5.60777600,1.69310600
0.57215380,5.60777600,1.69310600
0.57343380,5.60777600,1.69310600
0.57471380,5.15915400,1.69310600
0.57599380,5.15915400,1.69310600
0.57727380,5.15915400,1.69310600
0.57855380,5.15915400,1.69310600
0.57983380,5.15915400,1.69310600
0.58111390,5.60777600,1.69310600
0.58239380,5.15915400,1.69310600
0.58367380,5.15915400,1.69310600
0.58495380,4.71053200,1.69310600
0.58623390,4.26191000,1.67546600
0.58751390,4.71053200,1.69310600
0.58879380,4.71053200,1.69310600
0.59007380,4.26191000,1.69310600
0.59135380,5.15915400,1.72844600
0.59263380,6.05639800,1.72844600
0.59391390,5.15915400,1.72844600
0.59519380,6.05639800,1.72844600
0.59647380,6.05639800,1.71080700
0.59775390,6.05639800,1.71080700
0.59903380,5.60777600,1.71080700
0.60031380,5.15915400,1.69310600
0.60159380,5.15915400,1.69310600
0.60287390,5.15915400,1.69310600
0.60415390,5.15915400,1.69310600
0.60543380,5.15915400,1.69310600
0.60671380,5.15915400,1.69310600
0.60799380,5.15915400,1.69310600
0.60927390,5.15915400,1.69310600
0.61055390,5.15915400,1.71080700
0.61183380,5.15915400,1.69310600
0.61311380,5.15915400,1.69310600
0.61439380,5.15915400,1.69310600
0.61567380,5.15915400,1.69310600
0.61695380,5.15915400,1.69310600
0.61823380,4.71053200,1.69310600
0.61951390,5.15915400,1.69310600
0.62079380,4.71053200,1.69310600
0.62207380,3.36466600,1.67546600
0.62335380,4.26191000,1.69310600
0.62463380,3.81328800,1.69310600
0.62591390,4.26191000,1.69310600
0.62719380,4.26191000,1.71080700
0.62847380,5.15915400,1.72844600
0.62975380,5.15915400,1.71080700
0.63103380,5.15915400,1.72844600
0.63231380,5.15915400,1.71080700
0.63359380,5.15915400,1.71080700
0.63487380,5.15915400,1.71080700
0.63615390,5.15915400,1.69310600
0.63743380,5.15915400,1.69310600
0.63871380,4.71053200,1.69310600
0.63999380,4.71053200,1.69310600
0.64127390,4.71053200,1.69310600
0.64255390,4.26191000,1.69310600
0.64383380,4.71053200,1.71080700
0.64511380,4.71053200,1.69310600
0.64639380,4.71053200,1.69310600
0.64767380,4.71053200,1.69310600
0.64895390,4.71053200,1.69310600
0.65023380,4.71053200,1.69310600
0.65151380,4.71053200,1.69310600
0.65279380,4.71053200,1.69310600
0.65407380,4.71053200,1.69310600
0.65535380,4.71053200,1.69310600
0.65663380,4.71053200,1.69310600
0.65791390,4.26191000,1.69310600
0.65919390,3.36466600,1.67546600
0.66047380,3.81328800,1.69310600
0.66175380,3.36466600,1.69310600
0.66303380,3.81328800,1.69310600
0.66431390,4.26191000,1.71080700
0.66559390,5.15915400,1.72844600
0.66687380,5.15915400,1.71080700
0.66815380,5.15915400,1.71080700
0.66943380,5.15915400,1.71080700
0.67071380,5.15915400,1.71080700
0.67199390,5.15915400,1.71080700
0.67327380,4.71053200,1.69310600
0.67455390,4.71053200,1.69310600
0.67583380,4.71053200,1.69310600
0.67711380,4.26191000,1.69310600
0.67839380,4.26191000,1.69310600
0.67967380,4.26191000,1.69310600
0.68095390,4.26191000,1.69310600
0.68223380,4.71053200,1.71080700
0.68351380,4.26191000,1.69310600
0.68479380,4.26191000,1.69310600
0.68607380,4.71053200,1.69310600
0.68735380,4.26191000,1.69310600
0.68863380,4.26191000,1.69310600
0.68991380,4.71053200,1.69310600
0.69119390,4.26191000,1.69310600
0.69247380,4.26191000,1.69310600
0.69375380,4.26191000,1.69310600
0.69503380,3.36466600,1.67546600
0.69631390,3.36466600,1.69310600
0.69759390,3.36466600,1.69310600
0.69887380,3.36466600,1.69310600
0.70015380,3.36466600,1.69310600
0.70143380,4.71053200,1.72844600
0.70271380,4.71053200,1.71080700
0.70399390,4.71053200,1.71080700
0.70527380,4.71053200,1.71080700
0.70655380,4.71053200,1.71080700
0.70783380,4.71053200,1.71080700
0.70911380,4.71053200,1.71080700
0.71039380,4.26191000,1.69310600
0.71167380,3.81328800,1.69310600
0.71295390,4.26191000,1.69310600
0.71423380,4.26191000,1.69310600
0.71551380,4.26191000,1.69310600
0.71679380,4.26191000,1.69310600
0.71807380,4.26191000,1.69310600
0.71935390,4.26191000,1.69310600
0.72063380,4.26191000,1.69310600
0.72191380,4.26191000,1.69310600
0.72319380,3.81328800,1.69310600
0.72447380,3.81328800,1.69310600
0.72575380,3.81328800,1.69310600
0.72703390,4.26191000,1.69310600
0.72831380,3.81328800,1.69310600
0.72959390,4.26191000,1.69310600
0.73087380,4.26191000,1.69310600
0.73215380,2.91604400,1.65782600
0.73343380,3.36466600,1.69310600
0.73471380,3.36466600,1.69310600
0.73599390,3.36466600,1.69310600
0.73727380,3.81328800,1.71080700
0.73855380,4.71053200,1.72844600
0.73983380,4.26191000,1.71080700
0.74111380,4.26191000,1.72844600
0.74239390,4.71053200,1.71080700
0.74367380,4.71053200,1.71080700
0.74495380,4.71053200,1.71080700
0.74623390,4.26191000,1.69310600
0.74751380,3.81328800,1.69310600
0.74879380,3.81328800,1.69310600
0.75007380,3.36466600,1.69310600
0.75135390,3.81328800,1.69310600
0.75263390,3.36466600,1.69310600
0.75391380,3.81328800,1.69310600
0.75519380,3.81328800,1.69310600
0.75647380,3.81328800,1.69310600
0.75775380,3.81328800,1.71080700
0.75903390,3.81328800,1.69310600
0.76031380,3.36466600,1.69310600
0.76159380,3.81328800,1.69310600
0.76287380,3.81328800,1.69310600
0.76415380,4.26191000,1.69310600
0.76543380,3.81328800,1.69310600
0.76671380,3.81328800,1.69310600
0.76799390,2.91604400,1.67546600
0.76927380,2.91604400,1.67546600
0.77055380,3.36466600,1.69310600
0.77183380,3.36466600,1.69310600
0.77311380,2.91604400,1.69310600
0.77439390,4.26191000,1.72844600
0.77567380,4.26191000,1.71080700
0.77695380,4.26191000,1.71080700
0.77823380,4.26191000,1.71080700
0.77951380,4.26191000,1.71080700
0.78079380,4.26191000,1.69310600
0.78207380,4.26191000,1.69310600
0.78335380,3.81328800,1.69310600
0.78463390,3.36466600,1.69310600
0.78591380,3.36466600,1.69310600
0.78719380,3.36466600,1.69310600
0.78847380,3.36466600,1.69310600
0.78975380,3.36466600,1.69310600
0.79103390,3.36466600,1.69310600
0.79231380,3.36466600,1.69310600
0.79359380,3.36466600,1.69310600
0.79487380,3.81328800,1.69310600
0.79615380,3.36466600,1.69310600
0.79743390,3.36466600,1.69310600
0.79871380,3.36466600,1.69310600
0.79999380,3.36466600,1.69310600
0.80127390,3.36466600,1.69310600
0.80255380,3.81328800,1.69310600
0.80383380,3.36466600,1.69310600
0.80511380,2.46742200,1.65782600
0.80639380,2.91604400,1.69310600
0.80767390,2.91604400,1.69310600
0.80895380,2.91604400,1.69310600
0.81023380,3.36466600,1.71080700
0.81151380,4.26191000,1.71080700
0.81279390,3.81328800,1.71080700
0.81407390,4.26191000,1.71080700
0.81535380,4.26191000,1.71080700
0.81663380,4.26191000,1.71080700
0.81791380,4.26191000,1.71080700
0.81919380,3.81328800,1.69310600
0.82047380,3.36466600,1.69310600
0.82175380,3.36466600,1.69310600
0.82303390,3.36466600,1.69310600
0.82431380,3.36466600,1.69310600
0.82559380,3.36466600,1.69310600
0.82687380,3.36466600,1.69310600
0.82815380,3.36466600,1.69310600
0.82943390,3.36466600,1.69310600
0.83071380,3.36466600,1.69310600
0.83199380,3.36466600,1.69310600
0.83327380,3.36466600,1.69310600
0.83455380,3.36466600,1.69310600
0.83583380,3.36466600,1.69310600
0.83711380,3.36466600,1.69310600
0.83839380,3.36466600,1.69310600
0.83967390,3.36466600,1.69310600
0.84095380,2.91604400,1.67546600
0.84223380,2.91604400,1.69310600
0.84351380,2.46742200,1.67546600
0.84479380,2.91604400,1.69310600
0.84607390,2.91604400,1.69310600
0.84735380,3.81328800,1.72844600
0.84863380,3.36466600,1.72844600
0.84991380,3.81328800,1.71080700
0.85119380,4.26191000,1.71080700
0.85247390,3.81328800,1.71080700
0.85375380,3.81328800,1.71080700
0.85503380,3.81328800,1.71080700
0.85631380,3.36466600,1.69310600
0.85759380,3.36466600,1.69310600
0.85887380,3.36466600,1.69310600
0.86015380,3.36466600,1.69310600
0.86143380,3.36466600,1.69310600
0.86271390,3.36466600,1.69310600
0.86399380,3.36466600,1.69310600
0.86527380,3.36466600,1.69310600
0.86655380,3.36466600,1.69310600
0.86783390,3.36466600,1.69310600
0.86911390,3.36466600,1.69310600
0.87039380,3.36466600,1.69310600
0.87167380,3.36466600,1.69310600
0.87295380,3.36466600,1.69310600
0.87423380,3.36466600,1.69310600
0.87551390,3.36466600,1.69310600
0.87679380,3.36466600,1.69310600
0.87807390,2.01879900,1.65782600
0.87935380,2.46742200,1.69310600
0.88063380,2.46742200,1.69310600
0.88191380,2.91604400,1.69310600
0.88319380,3.36466600,1.71080700
0.88447390,3.81328800,1.71080700
0.88575380,3.81328800,1.71080700
0.88703380,3.81328800,1.71080700
0.88831380,3.81328800,1.71080700
0.88959380,3.81328800,1.71080700
0.89087380,3.36466600,1.71080700
0.89215380,3.81328800,1.69310600
0.89343380,3.36466600,1.69310600
0.89471390,3.36466600,1.69310600
0.89599380,2.91604400,1.69310600
0.89727380,3.36466600,1.69310600
0.89855380,3.36466600,1.69310600
0.89983380,3.36466600,1.69310600
0.90111390,3.36466600,1.69310600
0.90239380,3.36466600,1.69310600
0.90367380,3.36466600,1.69310600
0.90495380,3.36466600,1.69310600
0.90623380,3.36466600,1.69310600
0.90751390,3.36466600,1.69310600
0.90879380,3.36466600,1.69310600
0.91007380,3.36466600,1.69310600
0.91135380,3.36466600,1.69310600
0.91263380,3.36466600,1.69310600
0.91391380,3.36466600,1.69310600
0.91519380,2.46742200,1.67546600
0.91647380,2.46742200,1.67546600
0.91775380,2.46742200,1.69310600
0.91903380,2.46742200,1.69310600
0.92031380,3.36466600,1.72844600
0.92159380,3.36466600,1.71080700
0.92287390,3.36466600,1.71080700
0.92415390,3.81328800,1.71080700
0.92543380,3.36466600,1.71080700
0.92671380,3.36466600,1.71080700
0.92799380,3.36466600,1.69310600
0.92927380,3.36466600,1.69310600
0.93055390,3.36466600,1.67546600
0.93183380,2.91604400,1.69310600
0.93311390,3.36466600,1.69310600
0.93439380,3.36466600,1.69310600
0.93567380,2.91604400,1.69310600
0.93695380,3.36466600,1.69310600
0.93823380,2.91604400,1.69310600
0.93951390,3.36466600,1.69310600
0.94079380,3.36466600,1.69310600
0.94207380,3.36466600,1.69310600
0.94335380,3.36466600,1.69310600
0.94463380,3.36466600,1.69310600
0.94591390,3.36466600,1.69310600
0.94719380,3.36466600,1.69310600
0.94847380,3.36466600,1.69310600
0.94975390,2.91604400,1.69310600
0.95103380,2.01879900,1.65782600
0.95231380,2.46742200,1.69310600
0.95359380,2.46742200,1.67546600
0.95487380,2.46742200,1.69310600
0.95615390,2.91604400,1.71080700
0.95743380,3.36466600,1.72844600
0.95871380,3.36466600,1.71080700
0.95999380,3.36466600,1.71080700
0.96127380,3.36466600,1.71080700
0.96255390,3.81328800,1.71080700
0.96383380,3.36466600,1.69310600
0.96511380,3.36466600,1.69310600
0.96639380,3.36466600,1.69310600
0.96767380,2.91604400,1.69310600
0.96895380,2.91604400,1.69310600
0.97023380,2.91604400,1.69310600
0.97151380,2.91604400,1.69310600
0.97279380,2.91604400,1.69310600
0.97407380,2.91604400,1.69310600
0.97535380,3.36466600,1.69310600
0.97663380,2.91604400,1.69310600
0.97791390,3.36466600,1.69310600
0.97919380,3.36466600,1.69310600
0.98047380,3.36466600,1.69310600
0.98175380,2.91604400,1.69310600
0.98303380,2.91604400,1.69310600
0.98431380,2.91604400,1.69310600
0.98559390,3.36466600,1.69310600
0.98687390,2.46742200,1.67546600
0.98815390,2.46742200,1.65782600
0.98943380,2.46742200,1.67546600
0.99071380,2.46742200,1.69310600
0.99199380,2.01879900,1.69310600
0.99327380,3.36466600,1.72844600
0.99455380,3.36466600,1.71080700
0.99583380,3.36466600,1.71080700
0.99711390,3.36466600,1.71080700
0.99839390,3.36466600,1.69310600
0.99967380,3.36466600,1.69310600
1.00095400,3.36466600,1.69310600
1.00223400,3.36466600,1.69310600
1.00351400,2.91604400,1.67546600
1.00479400,2.91604400,1.69310600
1.00607400,2.91604400,1.69310600
1.00735400,2.91604400,1.69310600
1.00863400,2.91604400,1.69310600
1.00991400,2.91604400,1.69310600
1.01119400,2.91604400,1.69310600
1.01247400,2.91604400,1.69310600
1.01375400,2.91604400,1.69310600
1.01503400,2.91604400,1.69310600
1.01631400,2.91604400,1.69310600
1.01759400,2.91604400,1.69310600
1.01887400,2.91604400,1.69310600
1.02015400,2.91604400,1.69310600
1.02143400,2.91604400,1.69310600
1.02271400,2.91604400,1.69310600
1.02399400,2.01879900,1.65782600
1.02527400,2.46742200,1.67546600
1.02655400,2.01879900,1.69310600
1.02783400,2.46742200,1.69310600
1.02911400,2.91604400,1.69310600
1.03039400,3.36466600,1.72844600
1.03167400,3.36466600,1.71080700
1.03295400,3.36466600,1.71080700
1.03423400,3.36466600,1.69310600
1.03551400,3.36466600,1.69310600
1.03679400,3.36466600,1.69310600
1.03807400,3.36466600,1.69310600
1.03935400,2.91604400,1.67546600
1.04063400,2.91604400,1.67546600
1.04191400,2.91604400,1.69310600
1.04319400,2.91604400,1.69310600
1.04447400,2.91604400,1.69310600
1.04575400,2.91604400,1.69310600
1.04703400,2.91604400,1.69310600
1.04831400,2.91604400,1.69310600
1.04959400,2.91604400,1.69310600
1.05087400,2.91604400,1.69310600
1.05215400,2.91604400,1.69310600
1.05343400,2.91604400,1.69310600
1.05471400,2.91604400,1.69310600
1.05599400,2.91604400,1.69310600
1.05727400,2.91604400,1.69310600
1.05855400,2.91604400,1.69310600
1.05983400,3.36466600,1.69310600
1.06111400,2.01879900,1.65782600
1.06239400,2.01879900,1.67546600
1.06367400,2.01879900,1.69310600
1.06495400,2.46742200,1.69310600
1.06623400,3.36466600,1.72844600
1.06751400,3.36466600,1.71080700
1.06879400,3.36466600,1.71080700
1.07007400,3.36466600,1.71080700
1.07135400,3.36466600,1.71080700
1.07263400,3.36466600,1.69310600
1.07391400,3.36466600,1.71080700
1.07519400,2.91604400,1.69310600
1.07647400,2.91604400,1.67546600
1.07775400,2.91604400,1.69310600
1.07903400,2.91604400,1.69310600
1.08031400,2.91604400,1.69310600
1.08159400,2.91604400,1.69310600
1.08287400,2.91604400,1.69310600
1.08415400,2.91604400,1.69310600
1.08543400,2.91604400,1.69310600
1.08671400,2.91604400,1.69310600
1.08799400,2.91604400,1.69310600
1.08927400,2.91604400,1.69310600
1.09055400,2.91604400,1.69310600
1.09183400,2.91604400,1.69310600
1.09311400,2.91604400,1.69310600
1.09439400,2.91604400,1.69310600
1.09567400,2.91604400,1.69310600
1.09695400,2.01879900,1.65782600
1.09823400,2.01879900,1.67546600
1.09951400,2.01879900,1.67546600
1.10079400,2.01879900,1.69310600
1.10207400,2.46742200,1.69310600
1.10335400,3.36466600,1.72844600
1.10463400,3.36466600,1.71080700
1.10591400,3.36466600,1.71080700
1.10719400,3.36466600,1.71080700
1.10847400,3.36466600,1.71080700
1.10975400,3.36466600,1.71080700
1.11103400,3.36466600,1.69310600
1.11231400,2.91604400,1.69310600
1.11359400,2.91604400,1.67546600
1.11487400,2.91604400,1.67546600
1.11615400,2.91604400,1.69310600
1.11743400,2.91604400,1.69310600
1.11871400,2.91604400,1.69310600
1.11999400,2.91604400,1.69310600
1.12127400,2.91604400,1.69310600
1.12255400,2.91604400,1.69310600
1.12383400,2.91604400,1.69310600
1.12511400,2.91604400,1.69310600
1.12639400,2.91604400,1.69310600
1.12767400,2.91604400,1.69310600
1.12895400,2.91604400,1.69310600
1.13023400,2.91604400,1.69310600
1.13151400,2.91604400,1.69310600
1.13279400,1.12155500,1.69310600
1.13407400,1.57017700,1.65782600
1.13535400,2.01879900,1.67546600
1.13663400,2.01879900,1.69310600
1.13791400,2.01879900,1.69310600
1.13919400,2.91604400,1.71080700
1.14047400,3.36466600,1.71080700
1.14175400,3.36466600,1.71080700
1.14303400,3.36466600,1.71080700
1.14431400,3.36466600,1.71080700
1.14559400,3.36466600,1.69310600
1.14687400,3.36466600,1.69310600
1.14815400,2.91604400,1.69310600
1.14943400,2.91604400,1.69310600
1.15071400,2.46742200,1.69310600
1.15199400,2.91604400,1.69310600
1.15327400,2.91604400,1.69310600
1.15455400,2.91604400,1.69310600
1.15583400,2.91604400,1.69310600
1.15711400,2.91604400,1.69310600
1.15839400,2.91604400,1.69310600
1.15967400,2.91604400,1.69310600
1.16095400,2.91604400,1.69310600
1.16223400,2.91604400,1.69310600
1.16351400,2.91604400,1.69310600
1.16479400,2.91604400,1.69310600
1.16607400,2.46742200,1.69310600
1.16735400,2.91604400,1.69310600
1.16863400,2.91604400,1.69310600
1.16991400,1.57017700,1.65782600
1.17119400,2.01879900,1.67546600
1.17247400,2.01879900,1.67546600
1.17375400,2.01879900,1.69310600
1.17503400,2.46742200,1.69310600
1.17631400,3.36466600,1.72844600
1.17759400,2.91604400,1.69310600
1.17887400,3.36466600,1.71080700
1.18015400,3.36466600,1.71080700
1.18143400,3.36466600,1.69310600
1.18271400,3.36466600,1.69310600
1.18399400,3.36466600,1.69310600
1.18527400,2.91604400,1.69310600
1.18655400,2.46742200,1.67546600
1.18783400,2.91604400,1.69310600
1.18911400,2.46742200,1.69310600
1.19039400,2.91604400,1.69310600
1.19167400,2.46742200,1.69310600
1.19295400,2.91604400,1.69310600
1.19423400,2.91604400,1.69310600
1.19551400,2.91604400,1.69310600
1.19679400,2.46742200,1.69310600
1.19807400,2.91604400,1.69310600
1.19935400,2.91604400,1.69310600
1.20063400,2.91604400,1.69310600
1.20191400,2.46742200,1.69310600
1.20319400,2.91604400,1.69310600
1.20447400,2.91604400,1.69310600
1.20575400,2.01879900,1.67546600
1.20703400,1.57017700,1.65782600
